,Legislator name,Connections,Legislator name,Legislative Effectiveness Score,party
99,Abigail Spanberger,"['Eliot Engel', 'Ilhan Omar', 'Dean Phillips', 'Brad Sherman', 'Albio Sires', 'Colin Allred', 'Dina Titus', 'David Trone', 'Juan Vargas', 'Susan Wild', 'Gregory W. Meeks', 'Karen Bass', 'Ami Bera', 'Joaquin Castro', 'David N. Cicilline', 'Gerald Edward Connolly', 'Jim Costa', 'Theodore E. Deutch', 'Tom Malinowski', 'Adriano Espaillat', 'Vicente Gonzalez Jr.', 'Chrissy Houlahan', 'Bill Keating', 'Andy Levin', 'Ted Lieu', 'Michael McCaul', 'Greg Pence', 'Scott Perry', 'Guy Reschenthaler', 'Francis Rooney', 'F. James Sensenbrenner', 'Chris Smith', 'Ann Wagner', 'Joe Wilson', 'Ted Yoho', 'Lee Zeldin', 'Steve Watkins', 'Brian Mast', 'John Curtis', 'Ken Buck', 'Tim Burchett', 'Steve Chabot', 'Brian Fitzpatrick', 'Michael Guest', 'Adam Kinzinger', 'Ronald Wright', 'Collin Peterson', 'Stacey Plaskett', 'Alfred Lawson', 'Sean Maloney', 'Jim McGovern', ""Tom O'Halleran"", 'Jimmy Panetta', 'Chellie Pingree', 'Kim Schrier', 'Ann Kirkpatrick', 'David Scott', 'Filemon Vela', 'Alma Adams', 'Angie Craig', 'Anthony Brindisi', 'Cheri Bustos', 'Salud Carbajal', 'TJ Cox', 'Cindy Axne', 'Antonio Delgado', 'Marcia Fudge', 'Josh Harder', 'Jahana Hayes', 'Mike Conaway', 'Rick Allen', 'Roger Marshall', 'David Rouzer', 'Austin Scott', 'Glenn Thompson', 'Ralph Abraham', 'Doug LaMalfa', 'Dusty Johnson', 'Trent Kelly', 'Don Bacon', 'Jim Baird', 'Mike Bost', 'James Comer Jr.', 'Rick Crawford', 'Rodney Davis', 'Scott DesJarlais', 'Neal Dunn', 'Jim Hagedorn', 'Vicky Hartzler', 'Jeff Van Drew']",Abigail Spanberger,0.9504339098930359,D
100,Dina Titus,"['Eliot Engel', 'Ilhan Omar', 'Dean Phillips', 'Brad Sherman', 'Albio Sires', 'Colin Allred', 'Abigail Spanberger', 'David Trone', 'Juan Vargas', 'Susan Wild', 'Gregory W. Meeks', 'Karen Bass', 'Ami Bera', 'Joaquin Castro', 'David N. Cicilline', 'Gerald Edward Connolly', 'Jim Costa', 'Theodore E. Deutch', 'Tom Malinowski', 'Adriano Espaillat', 'Vicente Gonzalez Jr.', 'Chrissy Houlahan', 'Bill Keating', 'Andy Levin', 'Ted Lieu', 'Michael McCaul', 'Greg Pence', 'Scott Perry', 'Guy Reschenthaler', 'Francis Rooney', 'F. James Sensenbrenner', 'Chris Smith', 'Ann Wagner', 'Joe Wilson', 'Ted Yoho', 'Lee Zeldin', 'Steve Watkins', 'Brian Mast', 'John Curtis', 'Ken Buck', 'Tim Burchett', 'Steve Chabot', 'Brian Fitzpatrick', 'Michael Guest', 'Adam Kinzinger', 'Ronald Wright', 'Bennie Thompson', 'Nanette Barragán', 'Bonnie Watson Coleman', 'Lauren Underwood', 'Xochitl Torres Small', 'Elissa Slotkin', 'Max Rose', 'Cedric Richmond', 'Kathleen Rice', 'Donald Payne Jr.', 'Yvette D. Clarke', 'Jim Langevin', 'Sheila Jackson Lee', 'Al Green', 'Val Demings', 'Lou Correa', 'Emanuel Cleaver', 'Mike Rogers', 'Mark Walker', 'Van Taylor', 'Debbie Lesko', 'Peter King', 'John Katko', 'John Joyce', 'Clay Higgins', 'Mark Green', 'Daniel Crenshaw', 'John Ratcliffe', 'Peter DeFazio', 'Grace Napolitano', 'Chris Pappas', 'Eleanor Holmes Norton', 'Stacey Plaskett', 'Debbie Mucarsel-Powell', 'Sean Maloney', 'Harley Rouda', 'Stephen Lynch', 'Greg Stanton', 'Frederica S. Wilson', 'Daniel Lipinski', 'Alan Lowenthal', 'Anthony G. Brown', 'Julia Brownley', 'Salud Carbajal', 'André Carson', 'Steve Cohen', 'Angie Craig', 'Sharice Davids', 'Antonio Delgado', 'Mark DeSaulnier', 'Abby Finkenauer', 'Lizzie Pannill Fletcher', 'John Garamendi', 'Jesus Garcia', 'Jared Huffman', 'Eddie Bernice Johnson', 'Hank Johnson', 'Rick Larsen', 'Paul Mitchell', 'Sam Graves', 'Gary Palmer', 'Carol Miller', 'Mark Meadows', 'Thomas Massie', 'David Rouzer', 'Lloyd Smucker', 'Ross Spano', 'Pete Stauber', 'Randy Weber', 'Daniel Webster', 'Bruce Westerman', 'Rob Woodall', 'Don Young', 'Mike Garcia', 'Troy Balderson', 'Mike Bost', 'Rick Crawford', 'Rodney Davis', 'Brian Babin', 'Mike Gallagher', 'Bob Gibbs', 'Garret Graves', 'Doug LaMalfa']",Dina Titus,1.7385780811309814,D
101,David Trone,"['Eliot Engel', 'Ilhan Omar', 'Dean Phillips', 'Brad Sherman', 'Albio Sires', 'Colin Allred', 'Abigail Spanberger', 'Dina Titus', 'Juan Vargas', 'Susan Wild', 'Gregory W. Meeks', 'Karen Bass', 'Ami Bera', 'Joaquin Castro', 'David N. Cicilline', 'Gerald Edward Connolly', 'Jim Costa', 'Theodore E. Deutch', 'Tom Malinowski', 'Adriano Espaillat', 'Vicente Gonzalez Jr.', 'Chrissy Houlahan', 'Bill Keating', 'Andy Levin', 'Ted Lieu', 'Michael McCaul', 'Greg Pence', 'Scott Perry', 'Guy Reschenthaler', 'Francis Rooney', 'F. James Sensenbrenner', 'Chris Smith', 'Ann Wagner', 'Joe Wilson', 'Ted Yoho', 'Lee Zeldin', 'Steve Watkins', 'Brian Mast', 'John Curtis', 'Ken Buck', 'Tim Burchett', 'Steve Chabot', 'Brian Fitzpatrick', 'Michael Guest', 'Adam Kinzinger', 'Ronald Wright', 'Robert C. Scott', 'Alma Adams', 'Mark Takano', 'Gregorio Kilili Camacho Sablan', 'Kim Schrier', 'Donna Shalala', 'Haley Stevens', 'Donald Norcross', 'Lori Trahan', 'Lauren Underwood', 'Frederica S. Wilson', 'Joseph Morelle', 'Marcia Fudge', 'Suzanne Bonamici', 'Joe Courtney', 'Susan Davis', 'Mark DeSaulnier', 'Raul Grijalva', 'Josh Harder', 'Jahana Hayes', 'Pramila Jayapal', 'Susie Lee', 'Lucy McBath', 'Virginia Foxx', 'Phil Roe', 'Lloyd Smucker', 'Elise Stefanik', 'Van Taylor', 'Glenn Thompson', 'Tim Walberg', 'Mark Walker', 'Dan Meuser', 'Jim Banks', 'Bradley Byrne', 'Benjamin Lee Cline', 'James Comer Jr.', 'Russ Fulcher', 'Rick Allen', 'Glenn Grothman', 'Brett Guthrie', 'Dusty Johnson', 'Carolyn B. Maloney', 'Martin Heinrich', 'Amy Klobuchar', 'Gary Peters', 'Maggie Hassan', 'Donald Sternoff Beyer Jr.', 'Lois Frankel', 'Joyce Beatty', 'Denny Heck', 'Mike Lee', 'Ben Sasse', 'Ted Cruz', 'Bill Cassidy', 'Tom Cotton', 'Rob Portman', 'David Schweikert', 'Kenny Marchant', 'Darin LaHood', 'Jaime Herrera Beutler']",David Trone,1.087242603302002,D
102,Juan Vargas,"['Eliot Engel', 'Ilhan Omar', 'Dean Phillips', 'Brad Sherman', 'Albio Sires', 'Colin Allred', 'Abigail Spanberger', 'Dina Titus', 'David Trone', 'Susan Wild', 'Gregory W. Meeks', 'Karen Bass', 'Ami Bera', 'Joaquin Castro', 'David N. Cicilline', 'Gerald Edward Connolly', 'Jim Costa', 'Theodore E. Deutch', 'Tom Malinowski', 'Adriano Espaillat', 'Vicente Gonzalez Jr.', 'Chrissy Houlahan', 'Bill Keating', 'Andy Levin', 'Ted Lieu', 'Michael McCaul', 'Greg Pence', 'Scott Perry', 'Guy Reschenthaler', 'Francis Rooney', 'F. James Sensenbrenner', 'Chris Smith', 'Ann Wagner', 'Joe Wilson', 'Ted Yoho', 'Lee Zeldin', 'Steve Watkins', 'Brian Mast', 'John Curtis', 'Ken Buck', 'Tim Burchett', 'Steve Chabot', 'Brian Fitzpatrick', 'Michael Guest', 'Adam Kinzinger', 'Ronald Wright', 'Maxine Waters', 'Alma Adams', 'Carolyn B. Maloney', 'Ben McAdams', 'Alexandria Ocasio-Cortez', 'Ed Perlmutter', 'Katie Porter', 'Ayanna Pressley', 'Michael F.Q. San Nicolas', 'David Scott', 'Rashida Tlaib', 'Nydia Velazquez', 'Jennifer Wexton', 'Stephen Lynch', 'Cindy Axne', 'Jesus Garcia', 'Joyce Beatty', 'Sean Casten', 'William Lacy Clay', 'Emanuel Cleaver', 'Madeleine Dean', 'Bill Foster', 'Tulsi Gabbard', 'Sylvia Garcia', 'Josh Gottheimer', 'Al Green', 'Denny Heck', 'Jim Himes', 'Alfred Lawson', 'Patrick T. McHenry', 'John Rose', 'Alexander Mooney', 'Bill Posey', 'Denver Lee Riggleman III', 'Blaine Luetkemeyer', 'Bryan Steil', 'Steve Stivers', 'Scott Tipton', 'Roger Williams', 'Frank Lucas', 'Andy Barr', 'Ted Budd', 'Warren Davidson', 'Sean Duffy', 'Tom Emmer', 'Barry Loudermilk', 'Anthony Gonzalez', 'Lance Gooden', 'French Hill', 'Trey Hollingsworth', 'Bill Huizenga', 'Peter King', 'David Kustoff', 'William Timmons']",Juan Vargas,0.9062404036521912,D
103,Susan Wild,"['Eliot Engel', 'Ilhan Omar', 'Dean Phillips', 'Brad Sherman', 'Albio Sires', 'Colin Allred', 'Abigail Spanberger', 'Dina Titus', 'David Trone', 'Juan Vargas', 'Gregory W. Meeks', 'Karen Bass', 'Ami Bera', 'Joaquin Castro', 'David N. Cicilline', 'Gerald Edward Connolly', 'Jim Costa', 'Theodore E. Deutch', 'Tom Malinowski', 'Adriano Espaillat', 'Vicente Gonzalez Jr.', 'Chrissy Houlahan', 'Bill Keating', 'Andy Levin', 'Ted Lieu', 'Michael McCaul', 'Greg Pence', 'Scott Perry', 'Guy Reschenthaler', 'Francis Rooney', 'F. James Sensenbrenner', 'Chris Smith', 'Ann Wagner', 'Joe Wilson', 'Ted Yoho', 'Lee Zeldin', 'Steve Watkins', 'Brian Mast', 'John Curtis', 'Ken Buck', 'Tim Burchett', 'Steve Chabot', 'Brian Fitzpatrick', 'Michael Guest', 'Adam Kinzinger', 'Ronald Wright', 'Robert C. Scott', 'Alma Adams', 'Mark Takano', 'Gregorio Kilili Camacho Sablan', 'Kim Schrier', 'Donna Shalala', 'Haley Stevens', 'Donald Norcross', 'Lori Trahan', 'Lauren Underwood', 'Frederica S. Wilson', 'Joseph Morelle', 'Marcia Fudge', 'Suzanne Bonamici', 'Joe Courtney', 'Susan Davis', 'Mark DeSaulnier', 'Raul Grijalva', 'Josh Harder', 'Jahana Hayes', 'Pramila Jayapal', 'Susie Lee', 'Lucy McBath', 'Virginia Foxx', 'Phil Roe', 'Lloyd Smucker', 'Elise Stefanik', 'Van Taylor', 'Glenn Thompson', 'Tim Walberg', 'Mark Walker', 'Dan Meuser', 'Jim Banks', 'Bradley Byrne', 'Benjamin Lee Cline', 'James Comer Jr.', 'Russ Fulcher', 'Rick Allen', 'Glenn Grothman', 'Brett Guthrie', 'Dusty Johnson', 'Grace Meng', 'Donald Payne Jr.', 'Kenny Marchant', 'George E.B. Holding', 'Jackie Walorski', 'John Ratcliffe']",Susan Wild,0.4976000487804413,D
104,Gregory W. Meeks,"['Eliot Engel', 'Ilhan Omar', 'Dean Phillips', 'Brad Sherman', 'Albio Sires', 'Colin Allred', 'Abigail Spanberger', 'Dina Titus', 'David Trone', 'Juan Vargas', 'Susan Wild', 'Karen Bass', 'Ami Bera', 'Joaquin Castro', 'David N. Cicilline', 'Gerald Edward Connolly', 'Jim Costa', 'Theodore E. Deutch', 'Tom Malinowski', 'Adriano Espaillat', 'Vicente Gonzalez Jr.', 'Chrissy Houlahan', 'Bill Keating', 'Andy Levin', 'Ted Lieu', 'Michael McCaul', 'Greg Pence', 'Scott Perry', 'Guy Reschenthaler', 'Francis Rooney', 'F. James Sensenbrenner', 'Chris Smith', 'Ann Wagner', 'Joe Wilson', 'Ted Yoho', 'Lee Zeldin', 'Steve Watkins', 'Brian Mast', 'John Curtis', 'Ken Buck', 'Tim Burchett', 'Steve Chabot', 'Brian Fitzpatrick', 'Michael Guest', 'Adam Kinzinger', 'Ronald Wright', 'Maxine Waters', 'Alma Adams', 'Carolyn B. Maloney', 'Ben McAdams', 'Alexandria Ocasio-Cortez', 'Ed Perlmutter', 'Katie Porter', 'Ayanna Pressley', 'Michael F.Q. San Nicolas', 'David Scott', 'Rashida Tlaib', 'Nydia Velazquez', 'Jennifer Wexton', 'Stephen Lynch', 'Cindy Axne', 'Jesus Garcia', 'Joyce Beatty', 'Sean Casten', 'William Lacy Clay', 'Emanuel Cleaver', 'Madeleine Dean', 'Bill Foster', 'Tulsi Gabbard', 'Sylvia Garcia', 'Josh Gottheimer', 'Al Green', 'Denny Heck', 'Jim Himes', 'Alfred Lawson', 'Patrick T. McHenry', 'John Rose', 'Alexander Mooney', 'Bill Posey', 'Denver Lee Riggleman III', 'Blaine Luetkemeyer', 'Bryan Steil', 'Steve Stivers', 'Scott Tipton', 'Roger Williams', 'Frank Lucas', 'Andy Barr', 'Ted Budd', 'Warren Davidson', 'Sean Duffy', 'Tom Emmer', 'Barry Loudermilk', 'Anthony Gonzalez', 'Lance Gooden', 'French Hill', 'Trey Hollingsworth', 'Bill Huizenga', 'Peter King', 'David Kustoff', 'William Timmons']",Gregory Meeks,1.4343359470367432,D
105,Karen Bass,"['Eliot Engel', 'Ilhan Omar', 'Dean Phillips', 'Brad Sherman', 'Albio Sires', 'Colin Allred', 'Abigail Spanberger', 'Dina Titus', 'David Trone', 'Juan Vargas', 'Susan Wild', 'Gregory W. Meeks', 'Ami Bera', 'Joaquin Castro', 'David N. Cicilline', 'Gerald Edward Connolly', 'Jim Costa', 'Theodore E. Deutch', 'Tom Malinowski', 'Adriano Espaillat', 'Vicente Gonzalez Jr.', 'Chrissy Houlahan', 'Bill Keating', 'Andy Levin', 'Ted Lieu', 'Michael McCaul', 'Greg Pence', 'Scott Perry', 'Guy Reschenthaler', 'Francis Rooney', 'F. James Sensenbrenner', 'Chris Smith', 'Ann Wagner', 'Joe Wilson', 'Ted Yoho', 'Lee Zeldin', 'Steve Watkins', 'Brian Mast', 'John Curtis', 'Ken Buck', 'Tim Burchett', 'Steve Chabot', 'Brian Fitzpatrick', 'Michael Guest', 'Adam Kinzinger', 'Ronald Wright', 'Jerrold Nadler', 'Zoe Lofgren', 'Lucy McBath', 'Debbie Mucarsel-Powell', 'Joe Neguse', 'Jamie Raskin', 'Cedric Richmond', 'Mary Gay Scanlon', 'Greg Stanton', 'Eric Swalwell', 'Madeleine Dean', 'Steve Cohen', 'Lou Correa', 'Val Demings', 'Veronica Escobar', 'Sylvia Garcia', 'Pramila Jayapal', 'Hakeem Jeffries', 'Hank Johnson', 'Sheila Jackson Lee', 'Doug Collins', 'Kelly Armstrong', 'Tom McClintock', 'Debbie Lesko', 'Martha Roby', 'Greg Steube', 'John Ratcliffe', 'Mike Johnson', 'Jim Jordan', 'Andy Biggs', 'Benjamin Lee Cline', 'Matt Gaetz', 'Louis B. Gohmert Jr.']",Karen Bass,2.2914934158325195,D
106,Ami Bera,"['Eliot Engel', 'Ilhan Omar', 'Dean Phillips', 'Brad Sherman', 'Albio Sires', 'Colin Allred', 'Abigail Spanberger', 'Dina Titus', 'David Trone', 'Juan Vargas', 'Susan Wild', 'Gregory W. Meeks', 'Karen Bass', 'Joaquin Castro', 'David N. Cicilline', 'Gerald Edward Connolly', 'Jim Costa', 'Theodore E. Deutch', 'Tom Malinowski', 'Adriano Espaillat', 'Vicente Gonzalez Jr.', 'Chrissy Houlahan', 'Bill Keating', 'Andy Levin', 'Ted Lieu', 'Michael McCaul', 'Greg Pence', 'Scott Perry', 'Guy Reschenthaler', 'Francis Rooney', 'F. James Sensenbrenner', 'Chris Smith', 'Ann Wagner', 'Joe Wilson', 'Ted Yoho', 'Lee Zeldin', 'Steve Watkins', 'Brian Mast', 'John Curtis', 'Ken Buck', 'Tim Burchett', 'Steve Chabot', 'Brian Fitzpatrick', 'Michael Guest', 'Adam Kinzinger', 'Ronald Wright', 'Eddie Bernice Johnson', 'Ed Perlmutter', 'Zoe Lofgren', 'Ben McAdams', 'Jerry McNerney', 'Daniel Lipinski', 'Mikie Sherrill', 'Haley Stevens', 'Paul Tonko', 'Jennifer Wexton', 'Conor Lamb', 'Sean Casten', 'Donald Sternoff Beyer Jr.', 'Suzanne Bonamici', 'Kendra Horn', 'Steve Cohen', 'Charlie Crist', 'Lizzie Pannill Fletcher', 'Bill Foster', 'Katie Hill', 'Frank Lucas', 'Roger Marshall', 'Ralph Norman', 'Peter G. Olson', 'Brian Babin', 'Michael Waltz', 'Randy Weber', 'Bill Posey', 'Jim Baird', 'Troy Balderson', 'Andy Biggs', 'Mo Brooks', 'Michael Cloud', 'Neal Dunn', 'Anthony Gonzalez', 'Mike Garcia']",Ami Bera,0.9858531951904297,D
107,Joaquin Castro,"['Eliot Engel', 'Ilhan Omar', 'Dean Phillips', 'Brad Sherman', 'Albio Sires', 'Colin Allred', 'Abigail Spanberger', 'Dina Titus', 'David Trone', 'Juan Vargas', 'Susan Wild', 'Gregory W. Meeks', 'Karen Bass', 'Ami Bera', 'David N. Cicilline', 'Gerald Edward Connolly', 'Jim Costa', 'Theodore E. Deutch', 'Tom Malinowski', 'Adriano Espaillat', 'Vicente Gonzalez Jr.', 'Chrissy Houlahan', 'Bill Keating', 'Andy Levin', 'Ted Lieu', 'Michael McCaul', 'Greg Pence', 'Scott Perry', 'Guy Reschenthaler', 'Francis Rooney', 'F. James Sensenbrenner', 'Chris Smith', 'Ann Wagner', 'Joe Wilson', 'Ted Yoho', 'Lee Zeldin', 'Steve Watkins', 'Brian Mast', 'John Curtis', 'Ken Buck', 'Tim Burchett', 'Steve Chabot', 'Brian Fitzpatrick', 'Michael Guest', 'Adam Kinzinger', 'Ronald Wright', 'Robert C. Scott', 'Alma Adams', 'Mark Takano', 'Gregorio Kilili Camacho Sablan', 'Kim Schrier', 'Donna Shalala', 'Haley Stevens', 'Donald Norcross', 'Lori Trahan', 'Lauren Underwood', 'Frederica S. Wilson', 'Joseph Morelle', 'Marcia Fudge', 'Suzanne Bonamici', 'Joe Courtney', 'Susan Davis', 'Mark DeSaulnier', 'Raul Grijalva', 'Josh Harder', 'Jahana Hayes', 'Pramila Jayapal', 'Susie Lee', 'Lucy McBath', 'Virginia Foxx', 'Phil Roe', 'Lloyd Smucker', 'Elise Stefanik', 'Van Taylor', 'Glenn Thompson', 'Tim Walberg', 'Mark Walker', 'Dan Meuser', 'Jim Banks', 'Bradley Byrne', 'Benjamin Lee Cline', 'James Comer Jr.', 'Russ Fulcher', 'Rick Allen', 'Glenn Grothman', 'Brett Guthrie', 'Dusty Johnson', 'Adam Schiff', 'André Carson', 'Peter Welch', 'Eric Swalwell', 'Jackie Speier', 'Terri Sewell', 'Mike Quigley', 'Sean Maloney', 'Raja Krishnamoorthi', 'Jim Himes', 'Denny Heck', 'Val Demings', 'Devin Nunes', 'Brad Wenstrup', 'Michael Turner', 'Chris Stewart', 'William Hurd', 'Rick Crawford', 'Mike Conaway', 'John Ratcliffe']",Joaquin Castro,1.187753438949585,D
108,David N. Cicilline,"['Eliot Engel', 'Ilhan Omar', 'Dean Phillips', 'Brad Sherman', 'Albio Sires', 'Colin Allred', 'Abigail Spanberger', 'Dina Titus', 'David Trone', 'Juan Vargas', 'Susan Wild', 'Gregory W. Meeks', 'Karen Bass', 'Ami Bera', 'Joaquin Castro', 'Gerald Edward Connolly', 'Jim Costa', 'Theodore E. Deutch', 'Tom Malinowski', 'Adriano Espaillat', 'Vicente Gonzalez Jr.', 'Chrissy Houlahan', 'Bill Keating', 'Andy Levin', 'Ted Lieu', 'Michael McCaul', 'Greg Pence', 'Scott Perry', 'Guy Reschenthaler', 'Francis Rooney', 'F. James Sensenbrenner', 'Chris Smith', 'Ann Wagner', 'Joe Wilson', 'Ted Yoho', 'Lee Zeldin', 'Steve Watkins', 'Brian Mast', 'John Curtis', 'Ken Buck', 'Tim Burchett', 'Steve Chabot', 'Brian Fitzpatrick', 'Michael Guest', 'Adam Kinzinger', 'Ronald Wright', 'Jerrold Nadler', 'Zoe Lofgren', 'Lucy McBath', 'Debbie Mucarsel-Powell', 'Joe Neguse', 'Jamie Raskin', 'Cedric Richmond', 'Mary Gay Scanlon', 'Greg Stanton', 'Eric Swalwell', 'Madeleine Dean', 'Steve Cohen', 'Lou Correa', 'Val Demings', 'Veronica Escobar', 'Sylvia Garcia', 'Pramila Jayapal', 'Hakeem Jeffries', 'Hank Johnson', 'Sheila Jackson Lee', 'Doug Collins', 'Kelly Armstrong', 'Tom McClintock', 'Debbie Lesko', 'Martha Roby', 'Greg Steube', 'John Ratcliffe', 'Mike Johnson', 'Jim Jordan', 'Andy Biggs', 'Benjamin Lee Cline', 'Matt Gaetz', 'Louis B. Gohmert Jr.']",David Cicilline,3.1578094959259033,D
109,Jim Costa,"['Eliot Engel', 'Ilhan Omar', 'Dean Phillips', 'Brad Sherman', 'Albio Sires', 'Colin Allred', 'Abigail Spanberger', 'Dina Titus', 'David Trone', 'Juan Vargas', 'Susan Wild', 'Gregory W. Meeks', 'Karen Bass', 'Ami Bera', 'Joaquin Castro', 'David N. Cicilline', 'Gerald Edward Connolly', 'Theodore E. Deutch', 'Tom Malinowski', 'Adriano Espaillat', 'Vicente Gonzalez Jr.', 'Chrissy Houlahan', 'Bill Keating', 'Andy Levin', 'Ted Lieu', 'Michael McCaul', 'Greg Pence', 'Scott Perry', 'Guy Reschenthaler', 'Francis Rooney', 'F. James Sensenbrenner', 'Chris Smith', 'Ann Wagner', 'Joe Wilson', 'Ted Yoho', 'Lee Zeldin', 'Steve Watkins', 'Brian Mast', 'John Curtis', 'Ken Buck', 'Tim Burchett', 'Steve Chabot', 'Brian Fitzpatrick', 'Michael Guest', 'Adam Kinzinger', 'Ronald Wright', 'Raul Grijalva', 'Mike Levin', 'Alan Lowenthal', 'Aston Donald McEachin', 'Grace Napolitano', 'Joe Neguse', 'Gregorio Kilili Camacho Sablan', 'Jared Huffman', 'Michael F.Q. San Nicolas', 'Darren Soto', 'Nydia Velazquez', 'Steven Horsford', 'Anthony G. Brown', 'Diana DeGette', 'Ed Case', 'William Lacy Clay', 'TJ Cox', 'Joe Cunningham', 'Debbie Dingell', 'Ruben Gallego', 'Debra Haaland', 'Robert Bishop', 'Aumua Amata Radewagen', 'Doug Lamborn', 'Tom McClintock', 'Jeff Van Drew', 'Daniel Webster', 'Bruce Westerman', 'Robert J. Wittman', 'Don Young', 'Mike Johnson', 'Liz Cheney', 'Jody Hice', 'Russ Fulcher', 'Louis B. Gohmert Jr.', 'Paul Gosar', 'Garret Graves', 'Kevin Hern', 'Paul Cook', 'Collin Peterson', 'Stacey Plaskett', 'Alfred Lawson', 'Sean Maloney', 'Jim McGovern', ""Tom O'Halleran"", 'Jimmy Panetta', 'Chellie Pingree', 'Kim Schrier', 'Ann Kirkpatrick', 'David Scott', 'Filemon Vela', 'Alma Adams', 'Angie Craig', 'Anthony Brindisi', 'Cheri Bustos', 'Salud Carbajal', 'Cindy Axne', 'Antonio Delgado', 'Marcia Fudge', 'Josh Harder', 'Jahana Hayes', 'Mike Conaway', 'Rick Allen', 'Roger Marshall', 'David Rouzer', 'Austin Scott', 'Glenn Thompson', 'Ralph Abraham', 'Doug LaMalfa', 'Dusty Johnson', 'Trent Kelly', 'Don Bacon', 'Jim Baird', 'Mike Bost', 'James Comer Jr.', 'Rick Crawford', 'Rodney Davis', 'Scott DesJarlais', 'Neal Dunn', 'Jim Hagedorn', 'Vicky Hartzler']",Jim Costa,0.05964081361889839,D
110,Theodore E. Deutch,"['Eliot Engel', 'Ilhan Omar', 'Dean Phillips', 'Brad Sherman', 'Albio Sires', 'Colin Allred', 'Abigail Spanberger', 'Dina Titus', 'David Trone', 'Juan Vargas', 'Susan Wild', 'Gregory W. Meeks', 'Karen Bass', 'Ami Bera', 'Joaquin Castro', 'David N. Cicilline', 'Gerald Edward Connolly', 'Jim Costa', 'Tom Malinowski', 'Adriano Espaillat', 'Vicente Gonzalez Jr.', 'Chrissy Houlahan', 'Bill Keating', 'Andy Levin', 'Ted Lieu', 'Michael McCaul', 'Greg Pence', 'Scott Perry', 'Guy Reschenthaler', 'Francis Rooney', 'F. James Sensenbrenner', 'Chris Smith', 'Ann Wagner', 'Joe Wilson', 'Ted Yoho', 'Lee Zeldin', 'Steve Watkins', 'Brian Mast', 'John Curtis', 'Ken Buck', 'Tim Burchett', 'Steve Chabot', 'Brian Fitzpatrick', 'Michael Guest', 'Adam Kinzinger', 'Ronald Wright', 'Jerrold Nadler', 'Zoe Lofgren', 'Lucy McBath', 'Debbie Mucarsel-Powell', 'Joe Neguse', 'Jamie Raskin', 'Cedric Richmond', 'Mary Gay Scanlon', 'Greg Stanton', 'Eric Swalwell', 'Madeleine Dean', 'Steve Cohen', 'Lou Correa', 'Val Demings', 'Veronica Escobar', 'Sylvia Garcia', 'Pramila Jayapal', 'Hakeem Jeffries', 'Hank Johnson', 'Sheila Jackson Lee', 'Doug Collins', 'Kelly Armstrong', 'Tom McClintock', 'Debbie Lesko', 'Martha Roby', 'Greg Steube', 'John Ratcliffe', 'Mike Johnson', 'Jim Jordan', 'Andy Biggs', 'Benjamin Lee Cline', 'Matt Gaetz', 'Louis B. Gohmert Jr.', 'Grace Meng', 'Donald Payne Jr.', 'Kenny Marchant', 'George E.B. Holding', 'Jackie Walorski']",Theodore E. Deutch,2.8280396461486816,D
