name,LES,party,speech
Roy Blunt,0.7232909798622131,R," Mr. BLUNT. Mr. President, I ask unanimous consent that with respect  to the McFarland nomination, the motion to reconsider be considered  made [["", <a href=""/congressional-record/volume-165/senate-section/page/S7136"">Page S7136</a>, ] and laid upon the table and the President be immediately notified of  the Senate's action.    "
