name,LES,party,speech
Peter DeFazio,5.26516056060791,D," Mr. DeFAZIO. Madam Speaker, I have no further requests for time, and  I yield back the balance of my time.  The SPEAKER pro tempore. The question is on the motion offered by the  gentleman from Oregon (Mr. DeFazio) that the House suspend the rules  and pass the bill, ', S. 4902, '.  The question was taken; and (two-thirds being in the affirmative) the  rules were suspended and the bill was passed.  A motion to reconsider was laid on the table.    "
