name,LES,party,speech
Trent Kelly,0.4041627645492553,R," Mr. KELLY of Pennsylvania. Madam Speaker, I ask unanimous consent to  call up "", H.R. 8265, "" to extend the Paycheck Protection Program to keep  millions of employees on the payroll of America's small businesses.  The SPEAKER pro tempore. The Chair understands that the gentlewoman  from Pennsylvania has not yielded for that purpose; therefore, the  unanimous consent request cannot be entertained.    "
