name,LES,party,speech
Harley Rouda,1.3174835443496704,D," Mr. ROUDA. Mr. Speaker, I missed votes on Friday, December 18, 2020,  at the recommendation of my physician. Had I been present, I would have  voted as follows: Roll Call Vote No. 246 on Motion to Suspend the Rules  and Pass "", S. 979, ': YEA; and Roll Call Vote No. 247 on Motion to Suspend  the Rules and Pass ', H.J. Res. 107, ': YEA.  members recorded pursuant to ', house resolution 965, ', 116th congress  Allred (Wexton)  Axne (Davids (KS))  Barragan (Beyer)  Bera (Aguilar)  Blumenauer (Beyer)  Bonamici (Clark (MA))  Brownley (CA) (Clark (MA))  Case (Cartwright)  Castor (FL) (Demings)  Cleaver (Davids (KS))  Cohen (Beyer)  Costa (Correa)  Craig (McCollum)  Davis (CA) (Scanlon)  Dean (Scanlon)  DeFazio (Davids (KS))  DeGette (Blunt Rochester)  DelBene (Cicilline)  DeSaulnier (Matsui)  Deutch (Rice (NY))  Doggett (Raskin)  Doyle, Michael F. (Cartwright)  Escobar (Garcia (TX))  Eshoo (Thompson (CA))  Finkenauer (Underwood)  Fletcher (Raskin)  Frankel (Clark (MA))  Gaetz (Gabbard)  Garamendi (Sherman)  Gottheimer (Panetta)  Grijalva (Garcia (IL))  Haaland (Davids (KS))  Hastings (Wasserman Schultz)  Heck (Kildee)  Jayapal (Raskin)  Johnson (TX) (Jeffries)  Kelly (IL) (Clarke (NY))  Kennedy (McGovern)  Kilmer (Kildee)  Kim (Davids (KS))  Kind (Beyer)  Kirkpatrick (Stanton)  Lamb (Sherrill)  Langevin (Lynch)  Lawrence (Kildee)  Lawson (FL) (Demings)  Lieu, Ted (Beyer)  Lipinski (Schrader)  Lofgren (Jeffries)  Lowenthal (Beyer)  McEachin (Wexton)  McNerney (Raskin)  Meng (Clark (MA))  Moore (Beyer)  Mucarsel-Powell (Wasserman Schultz)  Nadler (Jeffries)  Napolitano (Correa)  Neguse (Perlmutter)  Pascrell (Pallone)  Payne (Wasserman Schultz)  Peters (Kildee)  Peterson (McCollum)  Pingree (Cicilline)  Pocan (Raskin)  Porter (Wexton)  Price (NC) (Butterfield)  Richmond (Butterfield)  Roybal-Allard (Garcia (TX))  Ruiz (Dingell)  Rush (Underwood)  Ryan (Kildee)  Schakowsky (Underwood)  Schneider (Casten (IL))  Schrier (Spanberger)  Serrano (Jeffries)  Sewell (AL) (Cicilline)  Shimkus (Pallone)  Sires (Pallone)  Smith (WA) (Courtney)  Speier (Scanlon)  Titus (Connolly)  Vargas (Correa)  Veasey (Beyer)  Watson Coleman (Pallone)  Welch (McGovern)  Wild (Scanlon)  Wilson (FL) (Hayes)    "
