name,LES,party,speech
Ro Khanna,2.606457471847534,D," Mr. KHANNA. Madam Speaker, I reiterate my support for this  legislation, and I urge my colleagues to support it.  Madam Speaker, I yield back the balance of my time.  The SPEAKER pro tempore. The question is on the motion offered by the  gentleman from California (Mr. Khanna) that the House suspend the rules  and pass the bill, "", S. 3989, ', as amended.  The question was taken; and (two-thirds being in the affirmative) the  rules were suspended and the bill, as amended, was passed.  A motion to reconsider was laid on the table.    "
