name,LES,party,speech
Eleanor Norton,3.748481512069702,D," Ms. NORTON. Madam Speaker, as is often the case, it is difficult for  Congress to stay ahead of the technology that it must regulate.  Madam Speaker, I urge my colleagues to support this legislation, and  I yield back the balance of my time.  The SPEAKER pro tempore. The question is on the motion offered by the  gentlewoman from the District of Columbia (Ms. Norton) that the House  suspend the rules and pass the bill, "", S. 2730, '.  The question was taken; and (two-thirds being in the affirmative) the  rules were suspended and the bill was passed.  A motion to reconsider was laid on the table.    "
