name,LES,party,speech
Ruben Gallego,2.628042459487915,D," Mr. GALLEGO. Madam Speaker, I urge my colleagues to support the  legislation, and I yield back the balance of my time.  The SPEAKER pro tempore. The question is on the motion offered by the  gentleman from Arizona (Mr. Gallego) that the House suspend the rules  and pass the bill, "", H.R. 5852, '.  The question was taken; and (two-thirds being in the affirmative) the  rules were suspended and the bill was passed.  A motion to reconsider was laid on the table.    "
