name,LES,party,speech
Kay Granger,0.0,R," Ms. GRANGER. Mr. Speaker, on that I demand the yeas and nays.  The SPEAKER pro tempore. Pursuant to section 3 of ', House Resolution 965, ', the yeas and nays are ordered.  The vote was taken by electronic device, and there were--yeas 359,  nays 53, not voting 17, as follows:  [', <a href=""https://clerk.house.gov/Votes/2020251"" target=""_blank"">Roll No. 251</a>,   YEAS--359  Adams  Aderholt  Aguilar  Allen  Allred  Amodei  Arrington  Axne  Bacon  Baird  Balderson  Barr  Barragan  Bass  Beatty  Bera  Bergman  Beyer  Bilirakis  Bishop (GA)  Blumenauer  Blunt Rochester  Bonamici  Bost  Boyle, Brendan F.  Brady  Brindisi  Brown (MD)  Brownley (CA)  Buchanan  Bucshon  Bustos  Butterfield  Byrne  Calvert  Carbajal  Cardenas  Carson (IN)  Carter (GA)  Cartwright  Case  Casten (IL)  Castor (FL)  Castro (TX)  Chabot  Cheney  Chu, Judy  Cicilline  Cisneros  Clark (MA)  Clarke (NY)  Clay  Cleaver  Cline  Clyburn  Cohen  Cole  Collins (GA)  Comer  Connolly  Cooper  Correa  Costa  Courtney  Cox (CA)  Craig  Crawford  Crenshaw  Crist  Crow  Cuellar  Cunningham  Davids (KS)  Davis (CA)  Davis, Danny K.  Davis, Rodney  Dean  DeFazio  DeGette  DeLauro  DelBene  Delgado  Demings  DeSaulnier  Deutch  Diaz-Balart  Dingell  Doggett  Doyle, Michael F.  Emmer  Engel  Escobar  Eshoo  Espaillat  Estes  Evans  Ferguson  Finkenauer  Fitzpatrick  Fleischmann  Fletcher  Flores  Fortenberry  Foster  Foxx (NC)  Frankel  Fudge  Fulcher  Gallego  Garamendi  Garcia (CA)  Garcia (IL)  Garcia (TX)  Gianforte  Gibbs  Golden  Gomez  Gonzalez (OH)  Gonzalez (TX)  Gottheimer  Granger  Graves (LA)  Graves (MO)  Green, Al (TX)  Grijalva  Guest  Guthrie  Haaland  Hagedorn  Hall  Harder (CA)  Harris  Hartzler  Hastings  Hayes  Heck  Hern, Kevin  Herrera Beutler  Higgins (NY)  Hill (AR)  Himes  Holding  Horn, Kendra S.  Horsford  Houlahan  Hoyer  Hudson  Huffman  Huizenga  Hurd (TX)  Jackson Lee  Jacobs  Jayapal  Jeffries  Johnson (GA)  Johnson (LA)  Johnson (OH)  Johnson (SD)  Johnson (TX)  Joyce (OH)  Joyce (PA)  Kaptur  Katko  Keating  Kelly (IL)  Kelly (PA)  Kennedy  Khanna  Kildee  Kilmer  Kim  Kind  King (NY)  Kinzinger  Kirkpatrick  Krishnamoorthi  Kuster (NH)  Kustoff (TN)  LaHood  LaMalfa  Lamb  Langevin  Larsen (WA)  Larson (CT)  Latta  Lawrence  Lawson (FL)  Lee (CA)  Lee (NV)  Lesko  Levin (CA)  Levin (MI)  Lieu, Ted  Lipinski  Loebsack  Lofgren  Long  Lowenthal  Lowey  Lucas  Luetkemeyer  Lujan  Luria  Lynch  Malinowski  Maloney, Carolyn B.  Maloney, Sean  Marshall  Mast  Matsui  McAdams  McBath  McCarthy  McCaul  McCollum  McEachin  McGovern  McHenry  McKinley  McNerney  Meeks  Meng  Meuser  Mfume  Miller  Mitchell  Moolenaar  Moore  Morelle  Moulton  Mucarsel-Powell  Murphy (FL)  Nadler  Napolitano  Neal  Neguse  Newhouse  Norcross  Nunes  O'Halleran  Ocasio-Cortez  Olson  Omar  Palazzo  Pallone  Palmer  Panetta  Pappas  Pascrell  Payne  Pence  Perlmutter  Peters  Peterson  Phillips  Pingree  Pocan  Porter  Pressley  Price (NC)  Quigley  Raskin  Reed  Reschenthaler  Rice (NY)  Rice (SC)  Richmond  Riggleman  Roby  Rodgers (WA)  Roe, David P.  Rogers (KY)  Rooney (FL)  Rose (NY)  Rouda  Rouzer  Roybal-Allard  Ruiz  Ruppersberger  Rush  Rutherford  Ryan  Sanchez  Sarbanes  Scalise  Scanlon  Schakowsky  Schiff  Schneider  Schrader  Schrier  Scott (VA)  Scott, Austin  Scott, David  Serrano  Sewell (AL)  Shalala  Sherman  Sherrill  Shimkus  Simpson  Sires  Slotkin  Smith (NE)  Smith (NJ)  Smith (WA)  Smucker  Soto  Spanberger  Speier  Stanton  Stauber  Stefanik  Stevens  Stivers  Suozzi  Swalwell (CA)  Takano  Thompson (CA)  Thompson (MS)  Thompson (PA)  Thornberry  Titus  Tonko  Torres (CA)  Torres Small (NM)  Trahan  Trone  Turner  Underwood  Upton  Van Drew  Vargas  Veasey  Vela  Velazquez  Visclosky  Wagner  Walberg  Walden  Walorski  Waltz  Wasserman Schultz  Waters  Watkins  Watson Coleman  Welch  Wenstrup  Westerman  Wexton  Wild  Williams  Wilson (FL)  Wittman  Womack  Woodall  Yarmuth  Young  Zeldin  NAYS--53  Amash  Armstrong  Babin  Banks  Biggs  Bishop (NC)  Brooks (AL)  Buck  Budd  Burchett  Burgess  Cloud  Conaway  Curtis  Davidson (OH)  DesJarlais  Gabbard  Gaetz  Gallagher  Gohmert  Gooden  Gosar  Green (TN)  Griffith  Grothman  Hice (GA)  Higgins (LA)  Hollingsworth  Jordan  Keller  Kelly (MS)  Lamborn  Massie  McClintock  Mooney (WV)  Mullin  Norman  Perry  Posey  Rose, John W.  Roy  Schweikert  Sensenbrenner  Smith (MO)  Steil  Steube  Stewart  Taylor  Tiffany  Timmons  Tipton  Tlaib  Weber (TX)  NOT VOTING--17  Abraham  Bishop (UT)  Brooks (IN)  Carter (TX)  Duncan  Dunn  King (IA)  Loudermilk  Marchant  Murphy (NC)  Rogers (AL)  Spano  Walker  Webster (FL)  Wilson (SC)  Wright  Yoho  {time} 2108  Ms. OCASIO-CORTEZ changed her vote from ``present'' to ``yea.''  So the second portion of the divided question was adopted.  The result of the vote was announced as above recorded.  A motion to reconsider was laid on the table.  Personal explanation    "
