name,LES,party,speech
Debbie Dingell,2.077119827270508,D," Mrs. DINGELL. Madam Speaker, I ask unanimous consent to take from the  Speaker's table the bill ("", S. 5076, ') to [[', Page , H9173, ] authorize the Sergeant at Arms and Doorkeeper of the Senate to delegate  authority to approve payroll and personnel actions, and ask for its  immediate consideration in the House.  The Clerk read the title of the bill.  The SPEAKER. Is there objection to the request of the gentlewoman  from Michigan?  There was no objection.  The text of the bill is as follows:  ', S. 5076, ""  Be it enacted by the Senate and House of Representatives of   the United States of America in Congress assembled,  SECTION 1. AUTHORITY TO DELEGATE AUTHORITY TO APPROVE PAYROLL   AND PERSONNEL ACTIONS.  Section 1201 of the Supplemental Appropriations Act, 1984   (2 U.S.C. 6598) is amended--  (1) by striking ``all vouchers, for payment of moneys,''   and inserting ``any voucher for payment of moneys, payroll   action, or personnel action''; and  (2) by striking ``any voucher, for payment of moneys,'' and   inserting ``any voucher for payment of moneys, payroll   action, or personnel action''.  The bill was ordered to be read a third time, was read the third  time, and passed, and a motion to reconsider was laid on the table.    "
