name,LES,party,speech
William Timmons,0.2273101955652237,R," Mr. TIMMONS. Madam Speaker, I was unavoidably detained. Had I been  present, I would have voted ``yea'' on rollcall No. 226.  Members Recorded Pursuant to "", House Resolution 965, ', 116th Congress  Barragan (Beyer)  Beatty (Fudge)  Blumenauer (Beyer)  Bonamici (Clark (MA))  Boyle, Brendan F. (Jeffries)  Brownley (CA) (Clark (MA))  Bustos (Kuster (NH))  Carson (IN) (Cleaver)  Castro (TX) (Garcia (TX))  Cisneros (Correa)  Clay (Cleaver)  Cohen (Beyer)  Costa (Cooper)  Courtney (Hayes)  DeGette (Blunt Rochester)  DeSaulnier (Matsui)  Doyle, Michael F. (Cartwright)  Escobar (Garcia (TX))  Frankel (Clark (MA))  Garamendi (Sherman)  Gonzalez (TX) (Gomez)  Grijalva (Garcia (IL))  Hastings (Wasserman Schultz)  Higgins (NY) (Sanchez)  Jayapal (Raskin)  Johnson (TX) (Jeffries)  Keating (Kuster (NH))  Kind (Beyer)  Kirkpatrick (Stanton)  Langevin (Lynch)  Larson (CT) (Hayes)  Lawrence (Kildee)  Lawson (FL) (Demings)  Lieu, Ted (Beyer)  Lofgren (Jeffries)  Lowenthal (Beyer)  Lowey (Jeffries)  McEachin (Wexton)  Meng (Kuster (NH))  Moore (Beyer)  Nadler (Jeffries)  Napolitano (Correa)  Norcross (Sires)  Payne (Wasserman Schultz)  Perlmutter (Neguse)  Peterson (McCollum)  Pingree (Kuster (NH))  Pocan (Raskin)  Porter (Wexton)  Price (NC) (Butterfield)  Rose (NY) (Golden)  Roybal-Allard (Bass)  Ruiz (Dingell)  Rush (Underwood)  Ryan (Kildee)  Schrier (Kilmer)  Serrano (Jeffries)  Speier (Scanlon)  Titus (Connolly)  Tonko (Morelle)  Vargas (Correa)  Watson Coleman (Pallone)  Welch (McGovern)  Wilson (FL) (Hayes)  The SPEAKER pro tempore (Ms. Craig). Pursuant to ', House Resolution 1224, ', the previous question is ordered on the bill, as amended.  The question is on the engrossment and third reading of the bill.  The bill was ordered to be engrossed and read a third time, and was  read the third time.  The SPEAKER pro tempore. The question is on the passage of the bill.  The question was taken; and the Speaker pro tempore announced that  the ayes appeared to have it.    "
